0	2
1	2
2	2
3	2
4	2
5	2
6	2
7	13
8	13
9	13
10	13
11	13
12	13
13	13
14	13
15	13
16	13
17	13
18	13
19	13
20	13
21	5
22	5
23	5
24	6
25	6
26	6
27	5
28	6
29	4
30	4
31	4
32	4
33	4
34	4
35	4
36	4
37	4
38	4
39	4
40	4
41	4
42	4
43	4
44	4
45	4
46	4
47	4
48	4
49	4
50	4
51	4
52	4
53	1
54	1
55	1
56	1
57	1
58	4
59	4
60	4
61	4
62	4
63	4
64	4
65	1
66	1
67	1
68	1
69	1
70	1
71	6
72	6
73	5
74	6
75	4
76	4
77	4
78	4
79	4
80	4
81	4
82	4
83	9
84	9
85	9
86	9
87	9
88	9
89	9
90	9
91	9
92	9
93	9
94	9
95	9
96	13
97	13
98	13
99	13
100	13
101	13
102	13
103	13
104	13
105	13
106	13
107	13
108	13
109	13
110	13
111	13
112	13
113	13
114	13
115	13
116	13
117	13
118	13
119	13
120	13
121	13
122	13
123	13
124	13
125	13
126	13
127	13
128	13
129	6
130	6
131	6
132	6
133	7
134	6
135	6
136	6
137	6
138	6
139	7
140	6
141	7
142	7
143	6
144	6
145	6
146	6
147	7
148	6
149	6
150	7
151	6
152	6
153	6
154	7
155	6
156	6
157	6
158	7
159	7
160	7
161	7
162	7
163	7
164	6
165	7
166	9
167	9
168	9
169	9
170	9
171	9
172	9
173	9
174	9
175	9
176	9
177	9
178	9
179	9
180	9
181	9
182	9
183	2
184	2
185	2
186	2
187	2
188	2
189	2
190	2
191	2
192	2
193	2
194	2
195	2
196	2
197	2
198	2
199	2
200	2
201	2
202	2
203	2
204	2
205	2
206	2
207	2
208	5
209	5
210	5
211	5
212	5
213	5
214	5
215	5
216	5
217	5
218	5
219	5
220	5
221	5
222	5
223	5
224	5
225	5
226	6
227	6
228	6
229	6
230	6
231	6
232	6
233	6
234	6
235	6
236	5
237	5
238	5
239	5
240	5
241	5
242	5
243	5
244	5
245	5
246	5
247	5
248	2
249	2
250	2
251	2
252	2
253	2
254	2
255	2
256	2
257	2
258	2
259	2
260	2
261	11
262	11
263	11
264	11
265	11
266	11
267	11
268	6
269	11
270	11
271	11
272	11
273	11
274	11
275	11
276	11
277	11
278	6
279	6
280	6
281	6
282	11
283	6
284	11
285	11
286	11
287	11
288	11
289	11
290	11
291	6
292	11
293	11
294	11
295	11
296	11
297	11
298	11
299	11
300	11
301	11
302	2
303	2
304	2
305	2
306	5
307	5
308	5
309	12
310	12
311	12
312	5
313	5
314	5
316	4
317	4
318	4
319	4
320	4
321	4
322	4
323	4
324	4
325	4
326	4
327	4
328	4
329	4
330	4
331	5
332	5
333	5
334	5
335	5
336	12
337	4
338	4
339	4
340	5
341	5
342	5
343	5
344	5
345	12
346	5
347	5
348	5
349	5
350	12
351	5
352	5
353	12
354	5
355	5
356	7
357	7
358	7
359	7
360	7
361	7
362	7
363	7
364	7
365	7
366	7
367	7
368	7
369	12
370	5
371	5
372	12
373	12
374	5
375	5
376	12
377	5
378	5
379	5
380	5
381	5
382	5
383	5
384	5
385	5
386	5
387	5
388	5
389	4
390	4
391	4
392	4
393	4
394	5
395	5
396	5
397	12
398	4
399	4
400	4
401	4
402	4
403	5
404	5
405	5
406	5
407	5
408	5
409	13
410	13
411	13
412	13
413	13
414	13
415	13
416	13
417	13
418	13
419	13
420	13
421	13
422	13
423	13
424	13
425	9
426	9
427	9
428	9
429	9
430	9
431	9
432	9
433	13
434	13
435	13
436	13
437	13
438	13
439	13
440	13
441	13
442	13
443	13
444	13
445	13
446	9
447	9
448	9
449	9
450	9
451	13
452	13
453	13
454	9
455	9
456	9
457	13
458	13
459	13
460	13
461	13
462	13
463	9
464	9
465	9
466	9
467	9
468	9
469	9
470	9
471	9
472	9
473	13
474	13
475	11
476	11
477	6
478	6
479	6
480	6
481	6
482	6
483	6
484	5
485	5
486	6
487	6
488	6
489	11
490	11
491	11
492	11
493	11
494	11
495	6
496	6
497	6
498	5
499	6
500	6
501	6
502	5
503	6
504	6
505	6
506	5
507	5
508	5
509	5
510	5
511	5
512	5
513	5
514	5
515	5
516	5
517	5
518	5
519	5
520	5
521	5
522	3
523	3
524	3
525	3
526	2
527	2
528	3
529	3
530	3
531	3
532	3
533	3
534	3
535	3
536	3
537	3
538	2
539	2
540	2
541	2
542	2
543	2
544	2
545	2
546	2
547	2
548	2
