0	4
1	4
2	4
3	4
4	4
5	4
6	4
7	3
8	3
9	3
10	3
11	3
12	3
13	3
14	3
15	3
16	3
17	3
18	3
19	3
20	3
21	11
22	11
23	11
24	11
25	11
26	11
27	11
28	11
29	12
30	5
31	12
32	12
33	5
34	12
35	12
36	5
37	12
38	12
39	5
40	12
41	5
42	12
43	5
44	5
45	12
46	12
47	5
48	12
49	12
50	12
51	12
52	12
53	9
54	9
55	9
56	9
57	9
58	12
59	12
60	12
61	12
62	12
63	12
64	12
65	9
66	9
67	9
68	9
69	9
70	9
71	11
72	11
73	11
74	11
75	12
76	12
77	12
78	12
79	12
80	12
81	12
82	12
83	2
84	2
85	2
86	2
87	2
88	2
89	2
90	2
91	2
92	2
93	2
94	2
95	2
96	3
97	3
98	3
99	3
100	3
101	3
102	3
103	3
104	3
105	3
106	3
107	3
108	3
109	3
110	3
111	3
112	3
113	3
114	3
115	3
116	3
117	3
118	3
119	3
120	3
121	3
122	3
123	3
124	3
125	3
126	3
127	3
128	3
129	7
130	7
131	13
132	13
133	7
134	7
135	13
136	13
137	13
138	13
139	13
140	7
141	13
142	13
143	13
144	7
145	7
146	7
147	7
148	7
149	7
150	7
151	7
152	7
153	7
154	13
155	13
156	13
157	13
158	13
159	13
160	13
161	13
162	13
163	7
164	7
165	13
166	7
167	7
168	7
169	7
170	7
171	7
172	7
173	7
174	7
175	7
176	7
177	7
178	7
179	7
180	7
181	7
182	7
183	12
184	12
185	12
186	12
187	12
188	12
189	12
190	12
191	12
192	12
193	12
194	12
195	12
196	12
197	12
198	12
199	12
200	12
201	12
202	12
203	12
204	12
205	12
206	12
207	12
208	11
209	11
210	11
211	11
212	11
213	11
214	11
215	11
216	11
217	11
218	11
219	11
220	11
221	11
222	11
223	11
224	11
225	11
226	11
227	11
228	11
229	11
230	11
231	11
232	11
233	11
234	11
235	11
236	11
237	11
238	11
239	11
240	11
241	11
242	11
243	11
244	11
245	11
246	11
247	11
248	12
249	12
250	12
251	12
252	12
253	12
254	12
255	12
256	12
257	12
258	12
259	12
260	12
261	11
262	11
263	11
264	11
265	11
266	11
267	11
268	10
269	10
270	10
271	11
272	11
273	11
274	11
275	11
276	11
277	11
278	10
279	10
280	10
281	10
282	10
283	10
284	10
285	10
286	10
287	10
288	10
289	10
290	10
291	10
292	10
293	10
294	10
295	10
296	10
297	10
298	10
299	10
300	10
301	10
302	12
303	12
304	12
305	12
306	6
307	6
308	6
309	9
310	6
311	6
312	6
313	6
314	6
316	5
317	5
318	5
319	5
320	5
321	5
322	5
323	5
324	5
325	5
326	5
327	5
328	5
329	5
330	5
331	6
332	9
333	6
334	6
335	9
336	6
337	5
338	5
339	5
340	9
341	9
342	6
343	6
344	6
345	9
346	6
347	6
348	9
349	6
350	6
351	6
352	6
353	6
354	6
355	6
356	2
357	2
358	2
359	2
360	2
361	2
362	2
363	2
364	2
365	2
366	2
367	2
368	2
369	6
370	6
371	6
372	6
373	9
374	6
375	6
376	6
377	6
378	6
379	6
380	6
381	6
382	6
383	6
384	6
385	6
386	6
387	6
388	6
389	5
390	5
391	5
392	5
393	5
394	6
395	6
396	9
397	6
398	5
399	5
400	5
401	5
402	5
403	11
404	11
405	11
406	13
407	13
408	13
409	4
410	4
411	4
412	4
413	4
414	4
415	4
416	4
417	4
418	4
419	4
420	4
421	4
422	4
423	4
424	4
425	7
426	7
427	7
428	7
429	7
430	7
431	7
432	7
433	4
434	4
435	4
436	4
437	4
438	4
439	4
440	4
441	4
442	4
443	4
444	4
445	4
446	7
447	7
448	7
449	7
450	7
451	4
452	4
453	4
454	7
455	7
456	7
457	4
458	4
459	4
460	4
461	4
462	4
463	7
464	7
465	7
466	7
467	7
468	7
469	7
470	7
471	7
472	7
473	4
474	4
475	10
476	10
477	10
478	10
479	10
480	10
481	10
482	10
483	10
484	11
485	11
486	10
487	10
488	10
489	10
490	10
491	10
492	10
493	10
494	10
495	10
496	10
497	10
498	11
499	10
500	10
501	10
502	11
503	10
504	10
505	10
506	13
507	11
508	11
509	11
510	13
511	11
512	11
513	13
514	11
515	11
516	11
517	13
518	13
519	13
520	11
521	11
522	1
523	1
524	1
525	1
526	12
527	12
528	1
529	1
530	1
531	1
532	1
533	1
534	1
535	1
536	1
537	1
538	12
539	12
540	12
541	12
542	12
543	12
544	12
545	12
546	12
547	12
548	12
549	12
550	12
551	12
552	12
553	12
554	12
555	12
556	12
557	12
558	12
559	11
560	11
561	11
562	11
563	11
564	11
565	12
566	12
567	12
568	12
569	12
570	1
571	1
572	1
573	1
574	1
575	1
576	1
577	1
578	1
579	1
580	1
581	12
582	12
583	12
584	12
585	12
586	12
587	10
588	11
589	11
590	11
591	11
592	11
593	11
594	10
595	11
596	10
597	11
598	10
599	11
600	11
601	11
602	11
603	12
604	12
605	12
606	12
607	12
608	12
609	12
610	12
611	12
612	12
613	12
614	12
615	12
616	12
617	10
618	10
619	11
620	10
621	10
622	10
623	10
624	10
625	10
626	10
627	10
628	11
629	11
630	11
631	11
632	10
633	11
634	10
635	11
636	10
637	10
638	10
639	12
640	12
641	12
642	12
643	12
644	12
645	12
646	12
647	12
648	12
649	12
650	12
651	12
652	12
653	12
654	12
655	12
656	12
657	7
658	7
659	10
660	10
661	4
662	4
663	4
664	4
665	4
666	4
667	4
668	4
669	4
670	11
671	11
672	11
673	11
674	11
675	11
676	11
677	7
678	7
679	7
680	4
681	4
682	4
683	4
684	4
685	4
686	4
687	4
688	4
689	4
690	4
691	4
692	4
693	4
694	4
695	4
696	4
697	11
698	11
699	11
700	11
701	11
702	11
703	11
704	11
705	11
706	7
707	11
708	11
709	11
710	11
711	11
712	11
713	11
714	4
715	4
716	11
717	11
718	11
719	11
720	11
721	11
722	11
723	11
724	11
725	11
726	11
727	11
728	11
729	11
730	11
731	11
732	5
733	5
734	5
735	5
736	5
737	10
738	7
739	7
740	7
741	7
742	7
743	10
744	10
745	5
746	5
747	5
748	5
749	5
750	5
751	5
752	5
753	5
754	5
755	5
756	5
757	5
758	5
759	5
760	5
761	5
762	5
763	5
764	5
765	5
766	10
767	7
768	7
769	7
770	5
771	5
772	7
773	7
774	7
775	7
776	10
777	10
778	7
779	7
780	10
781	7
782	10
783	7
784	7
785	13
786	7
787	10
788	7
789	10
790	10
791	13
792	13
793	13
794	13
795	13
796	13
797	13
798	13
799	13
800	13
801	7
802	10
803	7
804	10
805	13
806	13
807	13
808	7
809	7
810	7
811	5
812	6
813	6
814	5
815	5
816	6
817	5
818	6
819	6
820	6
821	5
822	5
823	5
824	6
825	6
826	6
827	6
828	6
829	6
830	5
831	5
832	6
833	6
834	5
835	5
836	5
837	5
838	6
839	6
840	5
841	6
842	5
843	6
844	5
845	6
846	5
847	6
848	6
849	6
850	6
851	6
852	5
853	5
854	6
855	6
856	6
857	6
858	12
859	12
860	12
861	12
862	12
863	12
864	12
865	12
866	12
867	12
868	12
869	12
870	12
871	5
872	5
873	6
874	6
875	6
876	6
877	6
878	6
879	6
880	6
881	5
882	6
883	5
884	6
885	5
886	6
887	6
888	6
889	6
890	6
891	6
892	6
893	5
894	5
895	5
896	5
897	6
898	6
899	6
900	6
901	6
902	5
903	5
904	6
905	5
906	6
907	6
908	6
909	6
910	6
911	6
912	6
913	6
914	5
915	5
916	6
917	5
918	6
919	6
920	6
921	6
922	6
923	6
924	6
925	5
926	6
927	5
928	5
929	6
930	5
931	5
932	6
933	6
934	6
935	5
936	5
937	6
938	6
939	6
940	6
941	6
942	5
943	6
944	6
945	6
946	6
947	6
948	5
949	5
950	6
951	6
952	6
953	6
954	6
955	6
956	6
957	5
958	5
959	6
960	6
961	6
962	6
963	5
964	5
965	5
966	6
967	6
968	6
969	5
970	6
971	6
972	5
973	5
974	6
975	5
976	5
977	6
978	6
979	6
980	6
981	6
982	5
983	5
984	3
985	7
986	7
987	7
988	7
989	7
990	7
991	7
992	7
993	7
994	7
995	7
996	7
997	7
998	7
999	7
1000	7
1001	7
1002	7
1003	7
1004	7
1005	7
1006	7
1007	3
1008	3
1009	7
1010	3
1011	5
1012	3
1013	3
1014	3
1015	3
1016	5
1017	3
1018	3
1019	5
1020	3
1021	3
1022	3
1023	3
1024	3
1025	5
1026	3
1027	3
1028	5
1029	3
1030	5
1031	5
1032	5
1033	5
1034	3
1035	3
1036	3
1037	3
1038	5
1039	3
1040	5
1041	3
1042	3
1043	5
1044	3
1045	5
1046	5
1047	3
1048	3
1049	5
1050	3
1051	3
1052	3
1053	5
1054	3
1055	3
1056	3
1057	3
1058	3
1059	5
1060	3
1061	3
1062	5
1063	3
1064	5
1065	3
1066	3
1067	3
1068	3
1069	5
1070	3
1071	5
1072	5
1073	5
1074	5
1075	12
1076	12
1077	12
1078	12
1079	12
1080	12
1081	12
1082	12
1083	12
1084	12
1085	12
1086	12
1087	10
1088	10
1089	10
1090	10
1091	10
1092	10
1093	10
1094	11
1095	11
1096	11
1097	11
1098	11
1099	11
1100	11
1101	11
1102	11
1103	11
1104	11
1105	11
1106	11
1107	9
1108	9
1109	9
1110	9
1111	9
1112	6
1113	9
1114	9
1115	9
1116	9
1117	9
1118	9
1119	9
1120	6
1121	9
1122	9
1123	9
1124	9
1125	9
1126	9
1127	9
1128	9
1129	9
1130	6
1131	9
1132	9
1133	9
1134	9
1135	9
1136	6
1137	6
1138	6
1139	6
1140	9
1141	9
1142	9
1143	6
1144	9
1145	9
1146	9
1147	9
1148	9
1149	9
1150	9
1151	9
1152	9
1153	9
1154	9
1155	9
1156	9
1157	9
1158	9
1159	9
1160	9
1161	9
1162	9
1163	9
1164	9
1165	9
1166	9
1167	9
1168	9
1169	3
1170	3
1171	3
1172	3
1173	3
1174	3
1175	3
1176	3
1177	5
1178	3
1179	5
1180	3
1181	5
1182	5
1183	3
1184	3
1185	3
1186	3
1187	3
1188	3
1189	3
1190	3
1191	3
1192	3
1193	3
1194	3
1195	3
1196	3
1197	5
1198	3
1199	3
1200	2
1201	2
1202	2
1203	2
1204	1
1205	2
1206	2
1207	2
1208	1
1209	2
1210	2
1211	2
1212	1
1213	1
1214	2
1215	1
1216	2
1217	1
1218	2
1219	2
1220	2
1221	1
1222	2
1223	2
1224	1
1225	2
1226	2
1227	1
1228	1
1229	2
